Version,OCP Version,Cluster,Duration,Iteration,Component,CPU,Steady Workloads - Avg
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-kube-controller-manager"", pod=""kube-controller-manager-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0285462,
4.10,4.10.8,worker-2,8h,3,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-policyctrl-config-policy-""}",0.0318221,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-kube-controller-manager-operator"", pod=""kube-controller-manager-operator-""}",0.0100053,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-kube-scheduler"", pod=""openshift-kube-scheduler-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0043661,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-kube-scheduler-operator"", pod=""openshift-kube-scheduler-operator-""}",0.0064872,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-kube-storage-version-migrator"", pod=""migrator-""}",0.0001255,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-kube-storage-version-migrator-operator"", pod=""kube-storage-version-migrator-operator-""}",0.0031178,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-local-storage"", pod=""local-storage-operator-""}",0.0004292,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-logging"", pod=""cluster-logging-operator-""}",0.0052108,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-logging"", pod=""collector-""}",0.254741,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-machine-api"", pod=""cluster-autoscaler-operator-""}",0.0008612,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-machine-api"", pod=""cluster-baremetal-operator-""}",0.0004332,
4.10,4.10.8,worker-2,8h,3,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-policyctrl-framework-""}",0.0025744,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-machine-api"", pod=""machine-api-operator-""}",0.0005573,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-controller-""}",0.0009849,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-daemon-""}",0.0005729,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-operator-""}",0.0031678,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-server-""}",0.0000366,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-marketplace"", pod=""marketplace-operator-""}",0.0015395,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""cluster-monitoring-operator-""}",0.001804,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""kube-state-metrics-""}",0.0017616,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""node-exporter-""}",0.0154111,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""openshift-state-metrics-""}",0.0003026,
4.10,4.10.8,worker-2,8h,3,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-workmgr-""}",0.0018253,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""prometheus-adapter-""}",0.0037148,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""prometheus-k8s-0""}",0.1306317,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""prometheus-operator-""}",0.0018286,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-monitoring"", pod=""thanos-querier-""}",0.0032815,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-multus"", pod=""multus-additional-cni-plugins-""}",0,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-multus"", pod=""multus-admission-controller-""}",0.0006359,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-multus"", pod=""multus-""}",0.0151586,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-multus"", pod=""network-metrics-daemon-""}",0.0006955,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-network-operator"", pod=""network-operator-""}",0.006345,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-oauth-apiserver"", pod=""apiserver-""}",0.0250389,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-apiserver"", pod=""apiserver-""}",0.0493433,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-operator-lifecycle-manager"", pod=""catalog-operator-""}",0.0106004,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-operator-lifecycle-manager"", pod=""olm-operator-""}",0.0773561,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-operator-lifecycle-manager"", pod=""package-server-manager-""}",0.0004245,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-operator-lifecycle-manager"", pod=""packageserver-""}",0.0041089,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-master-""}",0.0101583,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-node-""}",0.0110741,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-performance-addon-operator"", pod=""performance-operator-""}",0.0003814,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-ptp"", pod=""linuxptp-daemon-""}",0.0033168,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-ptp"", pod=""ptp-operator-""}",0.0004635,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-service-ca"", pod=""service-ca-""}",0.0041585,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-apiserver-operator"", pod=""openshift-apiserver-operator-""}",0.007319,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-service-ca-operator"", pod=""service-ca-operator-""}",0.0033965,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-sriov-network-operator"", pod=""network-resources-injector-""}",0.0004809,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-sriov-network-operator"", pod=""operator-webhook-""}",0.0001972,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-device-plugin-""}",0.0000365,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-config-daemon-""}",0.0043078,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-operator-""}",0.0021317,
4.10,4.10.8,worker-2,8h,3,"{namespace=""vran-acceleration-operators"", pod=""accelerator-discovery-""}",0,
4.10,4.10.8,worker-2,8h,3,"{namespace=""vran-acceleration-operators"", pod=""sriov-fec-controller-manager-""}",0.0020266,
4.10,4.10.8,worker-2,8h,3,"{namespace=""openshift-authentication"", pod=""oauth-openshift-""}",0.0046815,
4.10,4.10.8,worker-2,8h,2,"{groupname=""NetworkManager""}",0.0016993,1.8019712
4.10,4.10.8,worker-2,8h,2,"{groupname=""agetty""}",0.0010208,
4.10,4.10.8,worker-2,8h,2,"{groupname=""auditd""}",0.0000056,
4.10,4.10.8,worker-2,8h,2,"{groupname=""chronyd""}",0,
4.10,4.10.8,worker-2,8h,2,"{groupname=""crio""}",0.0157533,
4.10,4.10.8,worker-2,8h,2,"{groupname=""dbus-daemon""}",0.0003965,
4.10,4.10.8,worker-2,8h,2,"{groupname=""dnsmasq""}",0.0000229,
4.10,4.10.8,worker-2,8h,2,"{groupname=""irqbalance""}",0.0017798,
4.10,4.10.8,worker-2,8h,2,"{groupname=""kubelet""}",0.3014616,
4.10,4.10.8,worker-2,8h,2,"{groupname=""nm-dispatcher""}",0.0000458,
4.10,4.10.8,worker-2,8h,2,"{groupname=""ovs-vswitchd""}",0.0324253,
4.10,4.10.8,worker-2,8h,2,"{groupname=""ovsdb-server""}",0.0016243,
4.10,4.10.8,worker-2,8h,2,"{groupname=""polkitd""}",0.0000257,
4.10,4.10.8,worker-2,8h,2,"{groupname=""rdma-ndd""}",0.0000014,
4.10,4.10.8,worker-2,8h,2,"{groupname=""rpc.statd""}",0,
4.10,4.10.8,worker-2,8h,2,"{groupname=""rpcbind""}",0.0000007,
4.10,4.10.8,worker-2,8h,2,"{groupname=""sshd""}",0,
4.10,4.10.8,worker-2,8h,2,"{groupname=""sssd""}",0.0001146,
4.10,4.10.8,worker-2,8h,2,"{groupname=""stalld""}",0.0093679,
4.10,4.10.8,worker-2,8h,2,"{groupname=""systemd""}",0.0008875,
4.10,4.10.8,worker-2,8h,2,"{groupname=""systemd-journald""}",0.0003035,
4.10,4.10.8,worker-2,8h,2,"{groupname=""systemd-logind""}",0.0000222,
4.10,4.10.8,worker-2,8h,2,"{groupname=""systemd-udevd""}",0.0000153,
4.10,4.10.8,worker-2,8h,2,"{groupname=""unbound-anchor""}",0,
4.10,4.10.8,worker-2,8h,2,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-""}",0.0045274,
4.10,4.10.8,worker-2,8h,2,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-registration-agent-""}",0.0047681,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-authentication-operator"", pod=""authentication-operator-""}",0.0179594,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cloud-controller-manager-operator"", pod=""cluster-cloud-controller-manager-operator-""}",0.0010653,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cloud-credential-operator"", pod=""cloud-credential-operator-""}",0.0019314,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cluster-machine-approver"", pod=""machine-approver-""}",0.0017157,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cluster-node-tuning-operator"", pod=""cluster-node-tuning-operator-""}",0.0002529,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cluster-node-tuning-operator"", pod=""tuned-""}",0.0002172,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cluster-samples-operator"", pod=""cluster-samples-operator-""}",0.0026102,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cluster-storage-operator"", pod=""cluster-storage-operator-""}",0.0038197,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-controller-""}",0.0001467,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-controller-operator-""}",0.0034111,
4.10,4.10.8,worker-2,8h,2,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-work-agent-""}",0.0049322,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cluster-storage-operator"", pod=""csi-snapshot-webhook-""}",0.0001109,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-cluster-version"", pod=""cluster-version-operator-""}",0.0078553,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-config-operator"", pod=""openshift-config-operator-""}",0.0066599,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-console-operator"", pod=""console-operator-""}",0.0052404,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-controller-manager"", pod=""controller-manager-""}",0.003482,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-controller-manager-operator"", pod=""openshift-controller-manager-operator-""}",0.0046581,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-dns"", pod=""dns-default-""}",0.0029339,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-dns"", pod=""node-resolver-""}",0.0009579,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-dns-operator"", pod=""dns-operator-""}",0.0006972,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-etcd"", pod=""etcd-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.1360322,
4.10,4.10.8,worker-2,8h,2,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-operator-""}",0.0208965,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-etcd-operator"", pod=""etcd-operator-""}",0.008302,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-image-registry"", pod=""cluster-image-registry-operator-""}",0.0013961,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-image-registry"", pod=""node-ca-""}",0.0002934,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-ingress"", pod=""router-default-""}",0.0015789,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-ingress-canary"", pod=""ingress-canary-""}",0.0000981,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-ingress-operator"", pod=""ingress-operator-""}",0.0024762,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-insights"", pod=""insights-operator-""}",0.002826,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-kube-apiserver"", pod=""kube-apiserver-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.4098084,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-kube-apiserver-operator"", pod=""kube-apiserver-operator-""}",0.0148535,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-kube-controller-manager"", pod=""kube-controller-manager-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0288427,
4.10,4.10.8,worker-2,8h,2,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-policyctrl-config-policy-""}",0.0318269,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-kube-controller-manager-operator"", pod=""kube-controller-manager-operator-""}",0.0098676,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-kube-scheduler"", pod=""openshift-kube-scheduler-worker-2.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0043392,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-kube-scheduler-operator"", pod=""openshift-kube-scheduler-operator-""}",0.0064619,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-kube-storage-version-migrator"", pod=""migrator-""}",0.0001254,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-kube-storage-version-migrator-operator"", pod=""kube-storage-version-migrator-operator-""}",0.0031019,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-local-storage"", pod=""local-storage-operator-""}",0.0004242,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-logging"", pod=""cluster-logging-operator-""}",0.0051712,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-logging"", pod=""collector-""}",0.2532923,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-machine-api"", pod=""cluster-autoscaler-operator-""}",0.0008452,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-machine-api"", pod=""cluster-baremetal-operator-""}",0.00043,
4.10,4.10.8,worker-2,8h,2,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-policyctrl-framework-""}",0.0027067,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-machine-api"", pod=""machine-api-operator-""}",0.0005627,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-controller-""}",0.0009639,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-daemon-""}",0.0005811,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-operator-""}",0.0030561,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-machine-config-operator"", pod=""machine-config-server-""}",0.0000365,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-marketplace"", pod=""marketplace-operator-""}",0.0015971,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""cluster-monitoring-operator-""}",0.0018118,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""kube-state-metrics-""}",0.0017532,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""node-exporter-""}",0.0152359,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""openshift-state-metrics-""}",0.0003052,
4.10,4.10.8,worker-2,8h,2,"{namespace=""open-cluster-management-agent-addon"", pod=""klusterlet-addon-workmgr-""}",0.0018019,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""prometheus-adapter-""}",0.0037696,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""prometheus-k8s-0""}",0.1308608,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""prometheus-operator-""}",0.0018297,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-monitoring"", pod=""thanos-querier-""}",0.0032768,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-multus"", pod=""multus-additional-cni-plugins-""}",0,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-multus"", pod=""multus-admission-controller-""}",0.0006392,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-multus"", pod=""multus-""}",0.0150783,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-multus"", pod=""network-metrics-daemon-""}",0.0006961,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-network-operator"", pod=""network-operator-""}",0.0059155,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-oauth-apiserver"", pod=""apiserver-""}",0.025055,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-apiserver"", pod=""apiserver-""}",0.0497043,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-operator-lifecycle-manager"", pod=""catalog-operator-""}",0.0104457,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-operator-lifecycle-manager"", pod=""olm-operator-""}",0.0760866,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-operator-lifecycle-manager"", pod=""package-server-manager-""}",0.000423,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-operator-lifecycle-manager"", pod=""packageserver-""}",0.0041099,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-master-""}",0.0093989,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-ovn-kubernetes"", pod=""ovnkube-node-""}",0.0110429,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-performance-addon-operator"", pod=""performance-operator-""}",0.0003886,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-ptp"", pod=""linuxptp-daemon-""}",0.00334,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-ptp"", pod=""ptp-operator-""}",0.0004609,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-service-ca"", pod=""service-ca-""}",0.0040421,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-apiserver-operator"", pod=""openshift-apiserver-operator-""}",0.0076377,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-service-ca-operator"", pod=""service-ca-operator-""}",0.0033607,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""network-resources-injector-""}",0.0004555,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""operator-webhook-""}",0.0001921,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-device-plugin-""}",0.000036,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-config-daemon-""}",0.0042715,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-operator-""}",0.0021214,
4.10,4.10.8,worker-2,8h,2,"{namespace=""vran-acceleration-operators"", pod=""accelerator-discovery-""}",0,
4.10,4.10.8,worker-2,8h,2,"{namespace=""vran-acceleration-operators"", pod=""sriov-fec-controller-manager-""}",0.0020306,
4.10,4.10.8,worker-2,8h,2,"{namespace=""openshift-authentication"", pod=""oauth-openshift-""}",0.004673,
4.10,4.10.8,worker-2,8h,1,"{groupname=""NetworkManager""}",0.001625,1.8015434
4.10,4.10.8,worker-2,8h,1,"{groupname=""agetty""}",0.0009833,
4.10,4.10.8,worker-2,8h,1,"{groupname=""auditd""}",0.0000076,
4.10,4.10.8,worker-2,8h,1,"{groupname=""chronyd""}",0,
4.10,4.10.8,worker-2,8h,1,"{groupname=""crio""}",0.0155979,
4.10,4.10.8,worker-2,8h,1,"{groupname=""dbus-daemon""}",0.0003799,
4.10,4.10.8,worker-2,8h,1,"{groupname=""dnsmasq""}",0.0000222,
4.10,4.10.8,worker-2,8h,1,"{groupname=""irqbalance""}",0.0017757,
4.10,4.10.8,worker-2,8h,1,"{groupname=""kubelet""}",0.2991335,
4.10,4.10.8,worker-2,8h,1,"{groupname=""nm-dispatcher""}",0.0000444,
4.10,4.10.8,worker-2,8h,1,"{groupname=""ovs-vswitchd""}",0.0320354,
4.10,4.10.8,worker-2,8h,1,"{groupname=""ovsdb-server""}",0.0015236,
4.10,4.10.8,worker-2,8h,1,"{groupname=""polkitd""}",0.0000229,
4.10,4.10.8,worker-2,8h,1,"{groupname=""rdma-ndd""}",0.0000014,
4.10,4.10.8,worker-2,8h,1,"{groupname=""rpc.statd""}",0,
4.10,4.10.8,worker-2,8h,1,"{groupname=""rpcbind""}",0,
4.10,4.10.8,worker-2,8h,1,"{groupname=""sshd""}",0,
4.10,4.10.8,worker-2,8h,1,"{groupname=""sssd""}",0.0001118,
4.10,4.10.8,worker-2,8h,1,"{groupname=""stalld""}",0.0092493,
4.10,4.10.8,worker-2,8h,1,"{groupname=""systemd""}",0.0008694,
4.10,4.10.8,worker-2,8h,1,"{groupname=""systemd-journald""}",0.0002958,
4.10,4.10.8,worker-2,8h,1,"{groupname=""systemd-logind""}",0.0000125,
4.10,4.10.8,worker-2,8h,1,"{groupname=""systemd-udevd""}",0.0000146,
4.10,4.10.8,worker-2,8h,1,"{groupname=""unbound-anchor""}",0,
4.10,4.10.8,worker-2,8h,1,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-""}",0.0045195,
4.10,4.10.8,worker-2,8h,1,"{namespace=""open-cluster-management-agent"", pod=""klusterlet-registration-agent-""}",0.0047595,
4.10,4.10.8,worker-2,8h,1,"{namespace=""openshift-authentication-operator"", pod=""authentication-operator-""}",0.0179092,
4.10,4.10.8,worker-2,8h,1,"{namespace=""openshift-cloud-controller-manager-operator"", pod=""cluster-cloud-controller-manager-operator-""}",0.0010557,
